FIPS,MARKET_VALUE,Per_Crop_Sales,Per_Grain_Mark_Val,Per_Cotton_Mark_Val,Per_Other_Crop_Mark_Val,Per_Veg_Sale_Mkt_Val,Per_Fruit_Sales_Mkt_Val,Per_Nursery_Sales_Val,Per_Cut_Tree_Sales_Val,Per_Ani_Sales_Mark_Val,Per_Poul_Sales_Mark_Val,Per_Milk_Sales_Mrk_Val,Per_Cattle_Sales_Mrk_Val,Per_Hog_Sales_Mrk_Val,Per_Sheep_Sales_Mrk_Val,PER_AQ_SALES,PER_EQ_SALES,PER_SP_AN_SALES,Per_Cropland_Manure,Cattle_Operations,Milk_Operations,Poul_Total_Oper,Hog_Oper,TOT_SHEEP_Oper,EQUI_OPER,TOT_AQUA_OPER
27151,284160000,52.96,50.29,0,2.48,0.18,0,0.01,0,47.04,19.45,16.44,8.86,2.26,0.03,0,0.01,0.01,8.4,136,21,32,8,12,2,0
27153,179462000,31.59,25.56,0,2.58,2.9,0.11,0.42,0.03,68.41,21.65,29.48,12.79,2.42,0.53,0.21,0.09,1.24,19.08,745,216,129,48,85,33,5
27155,210468000,78.31,75.37,0,2.91,0.02,0.01,0,0,21.69,0.5,12,4.82,4.32,0,0,0.03,0.02,0.62,26,1,7,12,9,1,0
27157,186309000,43.03,34.87,0,2.15,4.53,1.32,0.08,0.08,56.97,0.02,43.92,10.81,1.91,0.12,0,0.01,0.17,18.59,373,133,47,31,43,13,0
27159,52844000,56.52,29.2,0,3.31,22.89,0.12,0.5,0.5,43.48,15.54,16.96,10.59,0.07,0.2,0,0.08,0.04,7.79,218,30,51,19,31,29,0
27161,275040000,48.22,46.47,0,0.12,1.4,0.12,0.11,0,51.78,8.05,1.55,6.13,35.88,0.16,0,0.01,0.01,15.18,150,21,44,76,38,5,0
27163,59778000,90.66,38.86,0,1.82,6.46,6.6,36.46,0.46,9.34,0.47,3.87,3.1,0.04,0.75,0,0.88,0.22,5.03,117,17,64,12,34,42,0
27165,269528000,54.23,52.85,0,0.02,1.31,0.03,0.02,0,45.77,0.33,0.33,1.53,43.54,0.02,0,0.01,0.01,10,64,2,16,70,10,3,0
27167,185597000,99.51,80.4,0,18,0.56,0.55,0,0,0.49,0.01,0.01,0.46,0.01,0.01,0,0.01,0,0.49,29,1,11,8,10,4,0
27169,228165000,30.63,25.36,0,2.57,1.09,0.96,0.62,0.03,69.37,4.5,43.35,12.11,8.75,0.5,0.06,0.03,0.07,22.75,514,136,49,26,37,28,3
27171,196508000,57.47,42.8,0,0.84,0.5,1.06,11.77,0.5,42.53,17.46,12.36,11.21,0.14,0.1,0,0.74,0.51,11.37,412,61,144,45,49,49,0
27173,256427000,66.36,65.01,0,1.32,0.01,0.01,0.01,0,33.64,0.44,2.24,12.06,18.77,0.12,0,0.01,0,7.43,170,9,19,49,23,15,0
28001,7586000,79.95,53.23,19.59,3.26,0.17,0.18,3.52,0,20.05,0.35,0,18.95,0.05,0.1,0.02,0.58,0,2.39,73,0,12,8,2,11,1
28003,19082000,78.68,52.57,11.61,4.31,4.14,0.25,5.55,0.25,21.32,5.65,1.18,14.03,0.07,0.25,0,0.07,0.07,1.62,204,3,28,11,32,12,0
28005,85238000,2.4,0.3,0,1.47,0.24,0.3,0.04,0.05,97.6,91.06,0,6.28,0.03,0.01,0.01,0.07,0.14,21.41,261,0,43,9,15,20,2
28007,14314000,30.38,9.1,7.13,6.16,0.39,0.1,7.5,0,69.62,45.72,10,12.75,0.5,0.1,0,0.55,0,8.99,192,2,14,1,17,23,0
28009,11713000,65.87,56.27,3.1,4.27,0.53,1.7,0,0,34.13,0.08,0,33.11,0.09,0.7,0,0.15,0,5.66,98,0,7,8,35,14,0
28011,207997000,99.87,94.17,5.33,0.18,0.05,0.1,0.04,0,0.13,0.01,0,0.1,0,0,0,0.01,0.01,2.39,7,0,6,0,0,1,0
28013,61835000,90.92,22.35,11.76,1.65,55.07,0.05,0.04,0,9.08,0.01,0,5.07,3,0.03,0.02,0.45,0.5,6.36,178,0,6,12,18,9,2
28015,39387000,83.1,34.28,39.04,9.22,0.26,0.3,0,0,16.9,0.04,0,16.71,0.12,0.04,0,0,0,5.08,208,0,14,11,13,0,0
28017,103845000,40.97,17.97,1.14,1.57,20.3,0,0,0,59.03,8.75,0,8.25,40.39,0.01,1.55,0.07,0.01,6.28,192,0,10,8,14,18,12
28019,12680000,43.46,7.86,2,4.24,0.97,0,28.39,0,56.54,0.02,0,11.59,44.4,0.14,0.14,0.1,0.15,7.26,93,0,6,6,2,8,1
28021,8610000,73.94,38.64,24.95,9.46,0.85,0.05,0,0,26.06,0.01,0,25.86,0.01,0.01,0,0.16,0.01,16.41,135,0,3,2,2,8,0
28023,29478000,4.77,0.06,0,1.87,0.29,2.45,0.1,0,95.23,88.07,0,7.1,0.01,0.05,0.01,0.01,0.01,34.95,162,0,30,2,22,5,2
28025,63975000,6.55,3.95,0.41,1.32,0.41,0.43,0.03,0,93.45,0.01,0,34.88,58.32,0.03,0.05,0.15,0.01,2.21,235,0,12,3,10,22,3
28027,156292000,91.28,50.59,39.78,0.73,0.01,0.17,0,0,8.72,0,0,0.12,0,0,8.61,0,0,0,8,0,0,0,0,0,6
28029,92144000,3.29,0.65,0.22,1.49,0.22,0.26,0.22,0.22,96.71,88.54,3,5.05,0,0.01,0,0.1,0.02,26.47,264,1,45,3,23,15,0
28031,253814000,1.25,0.21,0.15,0.49,0.17,0.07,0.16,0,98.75,80.68,0,18.05,0.01,0.01,0,0.02,0.01,100.52,307,0,101,2,13,17,0
28033,39367000,85.9,56.23,14.2,1.66,0.5,0.29,12.52,0.5,14.1,6.45,3.75,3.52,0.01,0.04,0,0.32,0.01,0.61,164,2,28,3,8,17,0
28035,12414000,33.46,0.18,8.95,12.64,3.75,4.13,3.78,0,66.54,50.51,2.2,12.38,0.04,0.42,0.01,0.75,0.23,36.43,185,2,26,5,48,19,3
28037,3941000,32.25,18.27,0,5.16,1.05,7.71,0.06,0,67.75,32.38,3.75,30,0.2,0.3,0,0.96,0.15,18.9,68,2,19,5,18,11,0
28039,18198000,80.1,3.72,8.58,20.07,4.9,0.85,41.98,0,19.9,0.26,0,18.68,0.14,0.49,0,0.3,0.03,3.36,328,0,60,10,31,25,0
28041,31175000,8.95,0.32,0,1.43,5.85,0.89,0.47,0,91.05,53.55,0,36.07,0.06,0.23,0.45,0.22,0.47,70.11,250,0,40,26,54,20,1
28043,11719000,75.97,14.82,17.5,9.58,26.87,0.5,6.7,0,24.03,0.26,0,23.54,0.16,0.02,0,0.06,0,7.1,88,0,10,9,7,3,0
28045,4478000,24.27,2.33,0,9.01,3.47,8.46,1,0,75.73,0.62,10.72,57.69,0.33,2.15,0,3.89,0.33,9.89,175,6,36,7,45,29,0
28047,3387000,69.98,0.41,0,8.5,6.06,7.4,46.67,0.95,30.02,1.29,0,21.08,0.49,0.8,0,5.96,0.41,46.38,142,0,63,19,12,15,0
28049,57384000,29.14,17.65,4.65,2.26,1.05,0.87,2.61,0.05,70.86,55.24,0,15,0.02,0.11,0.01,0.43,0.06,10.97,335,0,30,8,23,48,1
28051,66289000,96.11,38.81,49.66,7.47,0.15,0.02,0,0,3.89,0.01,0,3.82,0.02,0.02,0,0.03,0,1.41,212,0,9,9,8,11,0
28053,95894000,75.74,54.42,17.99,0.5,2.33,0.5,0,0,24.26,0,0,0.01,0.01,0,24.24,0,0,4.47,4,0,4,4,0,0,15
28055,45025000,98.08,85.38,12.64,0.05,0,0.01,0,0,1.92,0,0,1.9,0,0,0.02,0,0,2.39,3,0,0,0,0,0,1
28057,7932000,81.97,44.79,21.41,9.08,1.92,0.04,4.73,0,18.03,0.05,0,17.83,0,0.06,0.02,0.06,0.01,5.12,117,0,9,0,6,4,1
28059,7645000,47.14,6.07,3,15.48,1.8,4.81,15.83,0.15,52.86,1.17,0,50,0.07,0.47,0.01,0.56,0.58,39.96,260,0,60,2,39,17,4
28061,191181000,0.9,0.02,0,0.86,0.02,0.01,0,0,99.1,95.85,0,3.09,0.01,0.01,0,0.13,0.02,96.44,248,0,114,1,14,28,0
28063,30488000,9.78,2.93,1.93,2,2.07,0.85,0,0,90.22,58.7,0,31.44,0,0.04,0,0.05,0,40.68,147,0,19,6,7,6,0
28065,47839000,4.09,1.52,0,0.73,0.38,0.34,0.78,0.34,95.91,90.15,0,5.74,0.01,0.01,0,0.01,0,37.38,184,0,36,1,5,3,0
28067,221134000,1.85,0.53,0,0.78,0.13,0.22,0.18,0,98.15,94.01,0.53,3.44,0.08,0.03,0.01,0.04,0.01,74.31,546,4,151,8,27,22,1
28069,19344000,5.73,0.14,0,5.13,0.2,0.13,0.13,0,94.27,24.29,0,18.5,0.01,0.5,50.83,0.14,0,10.8,193,0,12,4,1,6,3
28071,9381000,72.02,31.46,26.07,11.73,1.92,0.41,0.43,0,27.98,0.08,0,26.03,0.08,0.2,0,0.3,1.29,1.24,190,0,31,8,16,12,0
28073,53205000,5.38,0.87,0,0.93,0.24,2.51,0.28,0.55,94.62,75.65,0.56,18.06,0.05,0.08,0,0.17,0.05,38.05,274,6,83,18,48,27,0
28075,3894000,18.76,1.83,0,13.36,1.29,1.97,0.15,0.16,81.24,45.45,0,35.01,0.14,0.17,0.01,0.18,0.28,14.32,133,0,29,15,15,6,1
28077,91206000,3.58,2.45,0,0.72,0.12,0.13,0.16,0,96.42,92.52,0,3.87,0,0.02,0,0.01,0,30.01,217,0,47,0,7,9,0
28079,328007000,1.41,0.13,0.31,0.94,0.01,0.01,0,0.01,98.59,97.05,0,1.51,0.01,0.01,0.01,0.02,0.01,34.96,298,0,130,6,7,29,1
28081,32601000,75.5,53.68,13.31,4.58,0.08,0.07,3.78,0,24.5,14.85,0,9.38,0,0.08,0.01,0.01,0.17,6.16,234,0,15,3,6,10,1
28083,209985000,67.78,52.02,14.81,0.91,0.02,0.01,0.01,0,32.22,0.01,0,0.01,0,0,32.21,0,0.01,1.92,5,0,8,0,0,0,4
28085,72212000,2.51,0.65,0,1.03,0.18,0.03,0.52,0.1,97.49,81.75,0.2,14.98,0.33,0.03,0,0.18,0.02,42.78,401,2,50,7,14,51,0
28087,60779000,38.46,20.83,15.85,1.21,0.52,0.05,0,0,61.54,24.12,0,6.56,15.69,0.16,14.48,0.34,0.2,4.76,168,0,34,3,7,14,11
28089,20097000,78.48,53.04,17.3,5.42,0.19,0.07,2.45,0,21.52,0.06,0,19.58,0,0.06,0,0.5,1.32,2.17,193,0,8,0,7,24,0
28091,91194000,2.45,0.67,0,1.26,0.29,0.01,0.22,0.01,97.55,85.63,4.59,7.17,0,0.02,0,0.09,0.04,27.78,263,12,74,7,29,16,0
28093,24651000,76.18,54.61,6.75,7.87,2.52,1.32,3.09,0,23.82,0.11,3,19.89,0.1,0.05,0,0.5,0.17,0.76,346,2,50,27,16,30,0
28095,39729000,71.72,46.49,11.96,12.46,0.56,0.13,0.12,0,28.28,8.75,3.75,11.61,0.06,0.09,3.85,0.15,0.01,4.22,255,2,43,3,25,14,13
28097,14733000,55.18,17.72,23.12,4,9,0.99,0,0,44.82,0.01,0,5,39.07,0.5,0,0.14,0.1,2.44,122,0,4,2,4,7,0
28099,248695000,1.48,0.01,0,1.08,0.03,0.01,0.35,0,98.52,95.46,0.07,2.76,0.06,0.01,0,0.12,0.04,54.53,342,2,156,6,25,39,0
28101,116606000,4.64,2.65,0,1.6,0.21,0.02,0.14,0.02,95.36,89.73,1.64,3.88,0.01,0.02,0,0.07,0.01,46.63,302,3,89,11,11,17,0
28103,124724000,39.19,22.54,15.83,0.44,0.05,0.01,0.34,0.01,60.81,23.92,0.3,6.94,2.68,0.05,26.79,0.05,0.08,23.94,238,2,22,10,9,9,92
28105,17056000,17.45,4.74,0.37,7.15,0.4,0.37,4.42,0,82.55,12.88,3.75,39.54,25,0.18,0,1.2,0.01,3.72,180,1,20,1,26,35,0
28107,55018000,86.94,43.65,35.88,6.55,0.45,0.4,0,0,13.06,0.02,0,12.85,0.01,0.04,0.01,0.15,0,0.22,246,0,11,2,9,18,3
28109,17480000,45.82,1.31,0,4.37,1.33,5.65,33.16,0,54.18,0.45,3.09,46.17,0.26,0.6,1,1.21,1.4,20.11,414,6,67,17,59,33,1
28111,33720000,11.57,1.64,1.64,3.11,1.56,3.63,0,0,88.43,81.57,0,5.99,0.5,0.12,0,0.2,0.05,21.09,181,0,27,7,17,11,0
28113,70406000,3.87,0.45,0,2.28,0.25,0.29,0.61,0,96.13,84.15,4.61,7.18,0.01,0.06,0,0.11,0.01,21.31,356,18,46,5,32,27,0
28115,20754000,80.25,64.4,2,5.42,7.81,0.62,0,0,19.75,0.2,0,17.77,0.54,0.65,0,0.56,0.03,3.03,280,0,43,14,44,30,0
28117,21200000,58.6,43.33,9.11,2.67,0.43,0,3.07,0,41.4,0.2,0,40.62,0.2,0.32,0,0.03,0.03,1.87,182,0,10,6,28,5,0
28119,62079000,99.82,72.6,27.07,0,0.03,0.08,0.04,0,0.18,0,0,0.12,0,0,0,0,0.06,2.39,1,0,0,0,0,0,0
28121,114024000,7.72,4.38,1.09,1.25,0.1,0.02,0.82,0.05,92.28,82.36,0,4.85,0.01,0.01,0,0.21,4.84,52.76,288,0,89,5,16,61,0
28123,272660000,2.08,0.94,0.23,0.82,0.05,0.02,0.02,0,97.92,93.65,0.3,3.79,0.01,0.07,0,0.09,0.01,48,406,2,101,12,24,21,0
28125,86474000,93.3,81.16,11.38,0.36,0,0.4,0,0,6.7,0,0,6.66,0,0,0.04,0,0,2.39,3,0,0,0,3,0,7
28127,227419000,2.36,1.38,0,0.64,0.25,0.03,0.03,0.03,97.64,87.37,0,10.19,0.01,0.02,0,0.04,0.01,75.41,272,0,88,5,21,32,0
28129,218591000,1.76,0.1,0.1,1.2,0.24,0.03,0.1,0,98.24,95.73,0,2.46,0.01,0.01,0,0.03,0.01,33.07,318,0,115,6,9,22,0
28131,12399000,67.47,0.36,8,11,1.12,0.69,46.3,0,32.53,0.9,0,30.55,0.03,0.56,0.01,0.2,0.27,22.14,158,0,21,9,30,3,1
28133,223785000,86.2,78,7.85,0.02,0.12,0.06,0.15,0,13.8,0.01,0,0.02,0,0,13.76,0.01,0,3.16,11,0,9,3,7,5,14
28135,134900000,98.98,65.86,26.48,0.5,6.08,0.06,0,0,1.02,0,0,0.94,0.01,0,0.01,0.08,0,0.27,86,0,0,2,0,13,1
28137,40072000,71.12,37.92,8.71,9.64,5.17,0.33,9.35,0,28.88,0.09,10.74,17.76,0.01,0.05,0.01,0.2,0.02,10.71,292,5,49,10,18,27,1
28139,23202000,58.89,34.39,9.57,4.9,0.55,0.57,8.9,0,41.11,0.04,0,15,25,0.48,0,0.56,0.03,1.8,224,0,11,17,33,22,0
28141,6972000,90.23,1.84,75.63,8.09,4.17,0.5,0,0,9.77,0.05,0,8.89,0.05,0.45,0,0.26,0.07,46.62,104,0,13,6,25,6,0
28143,107367000,NA,67,NA,NA,0,0,0,0,NA,0,0,0,0,0,0.01,0,0.01,0,0,0,3,0,0,0,2
28145,16253000,74.74,61.99,3.04,8.15,0.25,0.25,1.06,0,25.26,0.02,0,24.08,0.03,0.66,0,0.23,0.24,8.47,262,0,16,4,25,20,0
28147,85285000,4.9,1.94,0,2.27,0.29,0.22,0.13,0.05,95.1,80.47,6.11,8.4,0.01,0,0.01,0.06,0.04,39.98,383,19,51,9,8,11,1
28149,18795000,95.23,51.15,35.18,8.56,0.17,0.17,0,0,4.77,0.09,0,4.52,0.01,0.14,0,0.01,0,1.91,31,0,8,2,5,2,0
28151,219370000,98.12,90.7,6.88,0.03,0.01,0.5,0,0,1.88,0,0,0.03,0,0,0.8,1.05,0,0.54,8,0,0,0,6,2,3
28153,242611000,3.14,0.23,0,0.59,0.07,1.52,0.71,0.02,96.86,95.08,0,1.76,0.01,0.01,0.01,0.01,0.01,35.97,319,0,88,2,24,12,2
28155,19724000,76.56,22.03,19.29,1.72,33.42,0.05,0,0.05,23.44,0.01,0,4.76,18.61,0,0,0.07,0.01,31.53,86,0,6,3,0,10,0
28157,4606000,48.42,31.04,0,8.23,0.58,7.04,0.75,0.78,51.58,0.98,0,49.67,0.05,0,0,0.28,0.6,9.17,90,0,3,7,0,3,0
28159,80142000,3.74,1.06,0.34,1.42,0.23,0.34,0.34,0,96.26,81.9,0.02,5.61,8,0.03,0,0.1,0.6,33.72,224,3,35,3,20,26,0
28161,13923000,88.25,22.91,24.88,7.09,33.04,0.17,0.16,0,11.75,0.16,0,11.29,0.04,0.23,0.01,0.01,0.01,0.95,162,0,13,7,11,1,2
28163,105161000,84.92,58.82,20.5,3.72,0.12,0.01,1.75,0,15.08,0.01,0,3.74,0.01,0.01,3.5,3.5,4.31,1.09,166,0,5,14,9,2,3
29001,52812000,65.33,57.11,0,7.48,0.07,0.18,0.43,0.06,34.67,1.55,0.07,30.38,1.67,0.8,0,0.13,0.07,4.06,458,10,34,19,47,27,0
29003,74990000,85.22,81.82,0,1.45,1.2,0.25,0.25,0.25,14.78,0.03,0.81,13.48,0.12,0.12,0,0.1,0.12,1.74,274,5,42,6,26,12,0
29005,147795000,97.18,96.52,0,0.32,0.01,0.01,0.32,0,2.82,0,0,2.73,0,0.05,0,0.04,0,1.51,106,0,12,5,16,8,0
29007,247093000,61.43,59.76,0,0.52,0.23,0.03,0.89,0,38.57,1.49,0.37,10.84,25.53,0.19,0,0.14,0.03,5.13,378,37,71,52,66,37,0
29009,403071000,4.17,2.91,0,0.81,0.13,0.13,0.19,0,95.83,81.8,4.52,9.26,0.03,0.06,0.01,0.06,0.09,28.06,"1,076",24,192,33,67,43,2
29011,132044000,61,58.5,0,1.4,0.23,0.05,0.82,0,39,3.03,1.25,18.13,16.39,0.05,0.01,0.14,0.01,9.1,541,4,37,21,23,33,1
29013,159792000,63.29,60.13,0,1.87,0.31,0.56,0.42,0,36.71,0.03,0.43,22.38,13.64,0.14,0,0.05,0.05,3.6,773,4,54,18,52,19,0
29015,82737000,19.48,16.17,0,3.1,0.02,0.09,0.08,0.02,80.52,45.96,1.75,28.53,2.5,1.64,0.01,0.12,0.01,9.33,547,11,58,12,25,18,1
29017,32092000,56.85,52.55,0,4.09,0.06,0.02,0.1,0.03,43.15,6.4,3.7,32.7,0.4,0.5,0.01,0.04,0.02,3.02,486,1,30,29,23,12,1
29019,105007000,44.15,38.37,0,2.15,0.2,0.56,2.67,0.2,55.85,0.46,0.5,15,38.92,0.21,0.01,0.46,0.29,3.75,409,1,95,48,91,47,2
29021,66887000,89.33,86.68,0,1.82,0.32,0.06,0.45,0,10.67,0.01,1,8.68,0.5,0.28,0,0.11,0.09,0.94,291,1,26,12,23,14,0
29023,112826000,98.56,97.83,0,0.55,0.1,0.04,0.04,0,1.44,0.02,0.01,1.2,0.1,0.01,0,0.1,0.01,0.35,145,1,18,6,11,21,0
29025,67193000,70.88,67.66,0,2.95,0.04,0.05,0.15,0.03,29.12,0.02,0.67,19.42,8.83,0.1,0,0.04,0.05,0.89,385,2,29,27,33,10,0
29027,124533000,47.6,43.49,0,2.03,0.23,0.3,1.2,0.35,52.4,0.1,0.09,13.27,38.43,0.25,0.01,0.23,0.02,3.44,684,1,62,41,77,78,1
29029,15093000,11.33,2.99,0,6.86,0.19,0.4,0.89,0,88.67,0.14,0.5,46.31,29.36,0.5,5,0.86,6,9.1,363,1,52,13,28,14,2
29031,99269000,75.78,73.74,0,1.52,0.07,0.03,0.42,0,24.22,0.12,4.95,18.68,0.21,0.13,0,0.12,0.01,3.55,565,10,44,20,39,24,0
29033,144677000,87.44,86.31,0,1.08,0.02,0.02,0.01,0,12.56,0,0.1,8.43,3.9,0.04,0,0.05,0.04,0.78,299,2,16,10,19,27,6
29035,3815000,11.19,0,0,8.73,1.2,0.63,0.63,0,88.81,0.2,0,85.6,0.12,0.83,0,1.86,0.18,5.36,116,0,20,6,16,9,0
29037,120488000,81.96,48.26,0,2.84,0.11,0.25,30.51,0,18.04,0.04,0.57,11.72,5,0.25,0.2,0.17,0.1,2.18,694,9,92,30,55,57,1
29039,49532000,13.4,8.67,0,4.1,0.13,0.25,0.25,0,86.6,15.1,2.59,49.85,18.2,0.74,0.01,0.1,0.01,9.05,627,10,75,15,57,15,1
29041,162837000,60.38,58.42,0,1.41,0.18,0.18,0.19,0,39.62,0.03,0.02,23.04,16.44,0.05,0,0.02,0.02,2.48,388,2,17,13,18,7,0
29043,28859000,17.95,0.65,0,14.68,0.23,0.21,2.19,0,82.05,4.84,12.31,61.55,0.05,0.99,0.01,1.21,1.09,18.78,788,18,63,8,39,71,1
29045,99775000,77,75.88,0,1.06,0.01,0.01,0.04,0,23,0.01,0.01,9.65,13.2,0.11,0,0.01,0.01,1.2,208,3,12,15,9,7,0
29047,34749000,55.62,50.15,0,2.73,0.24,0.21,2.09,0.2,44.38,0.3,0,42.96,0.2,0.24,0,0.65,0.03,2.57,224,0,28,5,8,27,0
29049,81835000,78.82,75.82,0,1.41,0.04,0.22,1.28,0.05,21.18,0.08,2.5,18.1,0.08,0.14,0,0.25,0.03,3.38,296,3,40,6,47,22,0
29051,36830000,35.95,25.49,0,5.25,0.22,0.36,4.63,0,64.05,7.77,10.18,43.87,1.96,0.18,0.01,0.04,0.04,9.31,856,15,51,15,43,14,1
29053,97508000,64.08,62.38,0,1.45,0.05,0.09,0.05,0.06,35.92,13.47,1.1,18.36,2.69,0.1,0,0.07,0.13,4.98,479,3,51,18,25,15,0
29055,14793000,25.2,8.65,0,6.96,5.29,3.7,0.3,0.3,74.8,0.16,0.33,72.48,0.3,0.48,0,1.04,0.01,3.66,443,1,39,25,27,39,0
29057,70192000,42.16,37.97,0,3.78,0.04,0.14,0.24,0,57.84,9.42,3.45,43.12,1.2,0.3,0,0.22,0.13,13.42,538,11,18,3,17,21,0
29059,51330000,9.53,2.81,0,4.69,0.87,0.08,1.07,0,90.47,42.37,8.52,37.96,0.55,0.51,0,0.36,0.21,16.33,833,30,112,35,72,46,0
29061,131059000,36.68,33.95,0,1.94,0.17,0.03,0.55,0,63.32,2.59,0.1,8.2,51.93,0.14,0,0.31,0.05,2.85,387,3,53,19,33,39,0
29063,64767000,65.39,63.53,0,1.79,0.04,0.01,0.02,0,34.61,2.92,0.5,30.85,0.02,0.19,0,0.02,0.11,1.51,352,3,26,6,29,8,0
29065,21818000,11.81,0.71,0,5.04,0.61,0.07,5.31,0.07,88.19,0.19,0,78.74,1.04,0.5,6.89,0.57,0.27,6.62,442,0,55,31,49,36,2
29067,33766000,4.41,0.17,0,3.43,0.17,0.26,0.38,0,95.59,0.07,21.15,64.85,0.5,0.65,8.06,0.2,0.12,9.22,720,47,62,32,66,30,3
29069,196614000,98.43,44.71,35.97,0.53,15.22,2,0,0,1.57,1.25,0,0.23,0.01,0.05,0.01,0.01,0.01,0,40,0,4,5,1,2,3
29071,59957000,43.59,34.19,0,5.53,1.29,0.44,1.64,0.5,56.41,0.64,6.03,29.43,18.64,0.05,0,0.84,0.78,6.13,929,10,157,79,80,60,3
29073,32322000,46.27,36.44,0,6.11,0.22,2.86,0.43,0.21,53.73,0.07,2.66,42.05,7.5,0.5,0,0.26,0.69,7.47,565,4,44,21,17,22,0
29075,120232000,31.27,29.75,0,1.41,0.01,0.02,0.08,0,68.73,0.18,0.24,14.17,53.72,0.34,0,0.04,0.04,1.59,272,11,23,16,38,26,0
29077,38726000,21.21,7.13,0,11.37,0.74,0.29,1.68,0,78.79,0.13,4.29,71.49,0.06,0.78,0.06,1.36,0.61,8.72,"1,225",9,92,40,87,81,1
29079,92819000,53.01,49.06,0,1.51,0.29,0.05,2.06,0.04,46.99,1.09,1.22,10.03,34.32,0.11,0,0.17,0.05,3,283,17,44,30,31,29,0
29081,92706000,74.05,70.51,0,3.41,0.04,0.05,0.04,0,25.95,0.03,0.5,20.95,3.91,0.5,0,0.03,0.03,2.01,410,1,37,23,37,9,0
29083,98712000,59.94,55.64,0,3.28,0.5,0.02,0.5,0,40.06,2.15,0.5,29.49,7.5,0.04,0,0.36,0.02,6.69,629,1,34,18,19,29,0
29085,29946000,18.75,10.46,0,7.41,0.69,0.07,0.12,0,81.25,0.03,24.72,55.57,0.3,0.21,0,0.13,0.29,13.43,438,13,17,5,20,7,0
29087,108754000,96.4,96.02,0,0.37,0.01,0.01,0,0.01,3.6,0.5,0.5,1.07,1.5,0.01,0,0.02,0,0.93,69,1,4,5,4,1,0
29089,55943000,76.07,72.17,0,2.51,0.06,1.01,0.1,0.12,23.93,2.19,0,20.55,0.47,0.4,0,0.33,0,1.15,273,0,19,11,25,22,0
29091,56869000,7.84,1.49,0,4.52,0.24,0.11,1.48,0,92.16,6.74,6.38,77.28,0.5,0.49,0,0.74,0.03,22.09,"1,076",21,74,28,82,56,0
29093,4334000,8.74,2.6,0,3.95,0.35,0.04,1.8,0,91.26,0.4,0.1,89.71,0.35,0.1,0,0.42,0.18,2.97,171,1,27,8,11,13,0
29095,37590000,80.95,66.79,0,3.19,1.18,0.79,9.01,0,19.05,0.22,0,17.73,0.06,0.19,0.02,0.33,0.5,2.48,221,0,97,12,16,12,2
29097,97240000,48.05,43.64,0,2.82,0.2,0.19,1.2,0,51.95,26.43,3.36,20.18,1.72,0.11,0,0.08,0.07,12.73,893,6,76,60,35,33,3
29099,12884000,58.23,25.38,0,14.28,4.46,1.49,11.01,1.61,41.77,0.76,5.91,29.96,1.49,0.65,0.02,2.27,0.71,3.97,321,3,79,26,29,28,5
29101,139935000,45.05,41.29,0,2.64,0.3,0.07,0.68,0.07,54.95,28.86,0.83,23.71,1.11,0.27,0,0.08,0.09,6.55,942,13,110,54,88,42,0
29103,97853000,52.84,50.53,0,1.1,0.4,0.4,0.41,0,47.16,2.43,4.63,20.33,18.94,0.78,0.01,0.03,0.01,7.08,276,26,25,24,34,6,1
29105,45526000,11.63,3.92,0,7.1,0.3,0.18,0.06,0.07,88.37,4.61,13.17,61.85,7.5,0.71,0.01,0.48,0.04,8.6,996,28,80,50,68,46,1
29107,163272000,80.58,76.07,0,1.13,0.12,3.11,0.13,0.01,19.42,0.15,1.1,12.55,5.28,0.09,0,0.16,0.09,3.62,573,6,56,44,35,34,0
29109,241029000,8.93,5.25,0,1.99,0.1,0.36,1.23,0,91.07,60.94,4.68,24.88,0.17,0.14,0.02,0.12,0.12,19.54,"1,229",48,118,51,80,71,2
29111,83612000,72.23,70.75,0,1.28,0.06,0.07,0.07,0,27.77,0.02,11.22,12.6,3,0.77,0.01,0.09,0.06,2.76,221,1,40,16,29,26,1
29113,86329000,69.53,59.55,0,1.58,0.14,0.03,8.21,0.02,30.47,15.1,0.5,10.4,3.7,0.25,0,0.41,0.11,2.89,414,1,67,39,71,44,0
29115,76353000,59.66,55.97,0,3.2,0.12,0.12,0.12,0.13,40.34,0.02,4.4,33.16,1.3,1.44,0,0.02,0,4.14,497,20,39,23,35,6,0
29117,86064000,88.03,85.59,0,2.29,0.04,0.02,0.07,0.02,11.97,0.02,1.21,8.73,1.2,0.72,0,0.08,0.01,1.12,257,7,19,10,9,14,0
29119,197457000,2.28,0.72,0,1.29,0.2,0.02,0.03,0.02,97.72,89.03,0.36,8.15,0.01,0.06,0,0.1,0.01,48.14,710,9,105,32,59,32,0
29121,116906000,59.86,57.01,0,2.8,0.03,0.02,0,0,40.14,0.04,0.02,22.57,16.44,0.96,0,0.1,0.01,3.05,522,3,59,22,66,44,0
29123,16306000,4.87,2.58,0,2,0.29,0,0,0,95.13,0.03,3,46.52,45.11,0.37,0,0.07,0.03,14.87,273,5,16,15,18,11,0
29125,32417000,14.59,8.08,0,5.98,0.1,0.06,0.38,0,85.41,0.49,1.79,61.63,20.8,0.28,0,0.37,0.03,10.41,697,10,35,34,26,13,0
